Distance,Measured,Free Space loss Predicted,ITM Predicted,DNN Predicted,ITM Squared Error,DNN Squared Error,Free Space Loss Squared Error,,,,,,
10874.2843111235,145.5365911,124.0593745582,158.3122272755,145.887,163.2168796895,0.1298945752,461.2708303818,,,,,,
10874.3405526692,145.7694853,124.0594194813,158.3122461991,145.897,157.3208509711,0.0145237929,471.3269578505,,,,,,
10874.6208344296,145.8625207,124.0596433538,158.2890716442,145.89,154.4191683678,0.0007551119,475.3654605747,,,,,,
10874.5089256023,146.0991493,124.0595539683,158.2890339081,145.89,148.5932867593,0.0420862353,485.7437623835,,,,,,
10874.7331629527,145.7084965,124.0597330735,158.2891095218,145.894,158.2718240042,0.0329435205,468.6689578962,,,,,,
10874.705242975,144.4247052,124.0597107732,158.2891001071,145.89,192.2214461388,2.1647083885,414.7329980045,,,,,,
10874.9297258572,142.5643882,124.0598900712,158.2574210417,145.896,246.2712797699,11.0996371859,342.4164509979,,,,,,
10874.9299725421,144.2816134,124.0598902683,158.2574211252,145.896,195.3232015726,2.6062440943,408.918086417,,,,,,
10875.0421063362,144.7540563,124.0599798299,158.2574591056,145.896,182.3418873307,1.3063203014,428.2448009499,,,,,,
10875.1263385478,145.4945626,124.0600471059,158.2082211184,145.897,161.6371129228,0.1643794853,459.4384544683,,,,,,
10875.2387507583,144.2590668,124.0601368883,158.208259407,145.9,194.5799743866,2.6926617669,407.9967695789,,,,,,
10875.295108927,144.3800483,124.0601819006,158.1455272562,145.9,189.4884108925,2.3072142669,412.8969704904,,,,,,
10875.4633328724,144.8665138,124.0603162568,158.1455856422,145.899,176.3337489912,1.059841836,432.8978562076,,,,,,
10875.5475978226,144.9519624,124.0603835563,158.1456148884,145.896,174.0724659855,0.898775291,436.4580665836,,,,,,
10875.6039881503,146.2853308,124.060428593,158.2430549262,145.9,142.9871662771,0.1477101638,493.9462781113,,,,,,
10875.604312067,146.5510118,124.0604288517,158.2430550368,145.901,136.7038750509,0.4251193873,505.826321355,,,,,,
10875.7725575263,148.0024589,124.0605632212,158.2550778457,145.899,105.116195246,4.3951399194,573.2143686923,,,,,,
10876.0529743355,146.1697006,124.0607871721,158.2395412626,145.906,145.6810536216,0.0664095992,488.8040529644,,,,,,
10877.2014950943,145.1293701,124.0617043612,158.1667503624,145.912,169.9732841074,0.6172143398,443.8465396813,,,,,,
10879.6946668935,145.8173016,124.0636950326,158.0812922612,145.915,150.4054669372,0.013155723,473.2193986898,,,,,,
10883.8400743493,147.0446704,124.0670039208,158.181524328,145.932,124.0295154125,1.2092749886,527.973156828,,,,,,
10889.077922716,147.6152024,124.071183,158.1862890637,145.945,111.7478732504,2.5670525306,554.320849509,,,,,,
10895.6325747453,146.1497089,124.0764098756,157.9831610303,146.013,140.0305893193,0.0271290217,487.2305298219,,,,,,
10902.5512651921,145.3510936,124.0819236362,157.5801274145,145.985,149.5492680362,0.4501153976,452.37759095,,,,,,
10919.3863958898,148.3240495,124.0953255731,157.3823716881,146.022,82.0532008636,5.0762320495,587.0310631248,,,,,,
10928.4622366181,145.7052473,124.102542005,156.9554208527,146.071,126.5664049663,0.1787198454,466.6768760634,,,,,,
10937.9865151323,143.3535371,124.1101085594,156.6586911092,146.128,177.0271232077,7.8369925285,370.3095419969,,,,,,
10947.6787011288,139.6686923,124.1178017469,156.4259997969,146.153,280.8073545473,42.1370756561,241.8301969931,,,,,,
10957.3992508471,140.7732066,124.1255106104,157.4496660629,146.16,278.1043002163,29.4175348459,277.1457817617,,,,,,
10967.0915390778,140.8440016,124.1331902553,157.3050624731,146.197,270.9665250693,29.2897266816,279.2512157994,,,,,,
10976.3359915009,143.2777529,124.140508738,157.124856283,146.256,191.7422720989,9.1521200161,366.2341141143,,,,,,
10985.8044442118,144.1075001,124.1479981666,157.0357096723,146.303,167.1386027457,4.7415058145,398.3817174311,,,,,,
10995.1045450807,142.1009507,124.1553481496,157.0177167864,146.285,222.5099104773,17.4310366574,322.0446508956,,,,,,
11004.7408803637,138.2893855,124.1629573077,156.6665213763,146.276,337.7191230156,64.6997342246,199.5559734734,,,,,,
11014.2088279274,143.013143,124.1704270148,156.5796238175,146.333,184.0494017723,11.4775750524,355.0479456997,,,,,,
11023.5367625699,138.8667739,124.1777799825,156.4788404792,146.401,310.1848891893,57.4143553705,215.7665423091,,,,,,
11032.7246849961,141.007912,124.1850165021,156.2808332877,146.444,233.262124659,29.6816628557,283.0098129321,,,,,,
11041.4363851229,138.383629,124.1918723794,156.1356436356,146.456,315.1340236229,65.0986105936,201.4059559776,,,,,,
11049.1678845502,142.8272428,124.1979523357,156.0529399668,146.452,174.9190655472,13.1969248742,347.050463205,,,,,,
11055.9184872157,143.5189705,124.2032574487,156.0054021275,146.46,155.910974789,8.8270162899,373.0967706784,,,,,,
11061.4926946327,144.5908577,124.207635624,155.8452560231,146.49,126.6614816139,3.7215900136,415.4757421984,,,,,,
11065.5820162416,142.0427074,124.2108461159,155.7938553839,146.52,189.094070875,20.2976614116,317.9752768559,,,,,,
11068.3264839292,144.1058963,124.213000109,155.6908234073,146.548,134.2105360806,5.9981089334,395.7273188648,,,,,,
11069.7267948919,142.8452576,124.2140989361,155.647339792,146.555,163.8933084503,13.73993922,347.1200731582,,,,,,
11070.0345880518,142.0962242,124.2143404435,155.6340319538,146.552,183.2722387783,19.8450274283,319.761766682,,,,,,
11070.1462032776,142.0940554,124.2144280198,155.6340745402,146.551,183.3321183181,19.8643551675,319.6810752559,,,,,,
11070.2016753826,143.1017858,124.2144715443,155.6501803248,146.551,157.4622051512,11.8695008839,356.730639792,,,,,,
11070.1171225162,143.2581334,124.2144052023,155.6501481175,146.547,153.5620287581,10.829802979,362.6635836675,,,,,,
11070.0048325519,144.100259,124.2143170964,155.6501053446,146.549,133.3989505849,6.0110339311,395.450685395,,,,,,
11070.0041785007,143.3021402,124.2143165832,155.600782166,146.552,151.2565942085,10.5161396825,364.3450104272,,,,,,
11070.0312868105,144.3240853,124.2143378532,155.6245062711,146.545,127.6995141239,4.9413497635,404.4019423734,,,,,,
11070.1429342495,143.1985741,124.2144254548,155.6245491537,146.547,154.4048560345,11.1918744524,360.3978997825,,,,,,
11070.0306577911,143.7667936,124.2143373597,155.6245060295,146.544,140.6053440606,7.7128753882,382.2985450301,,,,,,
11069.9183828447,142.8011843,124.2142492648,155.6244629059,146.544,164.4364742042,14.0086693642,345.4741540023,,,,,,
11070.030039181,143.5765602,124.2143368743,155.6245057919,146.544,145.1529929852,8.8116348462,374.8956921148,,,,,,
11070.0016663898,142.9975246,124.2143146121,155.6553010996,146.545,160.2193059135,12.534966058,352.8089774501,,,,,,
11069.8893977728,142.1753876,124.214226522,155.6552581479,146.538,181.7069099874,19.0498414022,322.6033072711,,,,,,
11070.0571972788,143.0830965,124.2143581833,155.6553223446,146.54,158.0608626872,11.9709322293,356.0292856623,,,,,,
11070.0010643858,143.7074005,124.2143141397,155.6553008693,146.543,142.752323234,8.0406245244,379.9804158489,,,,,,
11070.0010643858,145.0824252,124.2143141397,155.6553008693,146.543,111.7856999179,2.121610148,435.4780592237,,,,,,
11069.8887997363,143.6317226,124.2142260527,155.6552579191,146.539,144.565401569,8.4755360998,377.0391721636,,,,,,
11070.0566037009,144.0306016,124.2143577176,155.6250201864,146.543,134.4305423572,6.3322609075,392.6835216064,,,,,,
11069.9443422625,144.5423341,124.2142696336,155.6249769955,146.547,122.8249735484,3.9866747162,413.2302049517,,,,,,
11069.9721160821,142.7210818,124.2142914259,155.624987681,146.539,166.5107869867,14.5688645455,342.5012899507,,,,,,
11069.9154137296,142.6602721,124.2142469351,155.6587162278,146.538,168.9595497424,15.0367736664,340.255844383,,,,,,
11069.9148511363,144.0892785,124.2142464937,155.6587160122,146.538,133.8518843496,5.9864460986,395.0168972516,,,,,,
11069.8303878678,143.4123025,124.2141802202,155.6586836558,146.536,149.9738514123,9.7699848615,368.5678990683,,,,,,
11069.8859657023,143.3549151,124.214223829,155.6593355352,146.538,151.3987622456,10.1320294806,366.3660623309,,,,,,
11069.7737224043,144.2320199,124.2141357578,155.6592924633,146.538,130.582558235,5.3313891022,400.7156855286,,,,,,
11070.2499480648,145.4138053,124.2145094199,155.6290312781,146.541,104.3508417832,1.2863976175,449.4101458112,,,,,,
11071.5663823011,143.4662457,124.2155422532,155.5733382435,146.548,146.5816898567,9.6022782118,370.5895831963,,,,,,
11074.1992510074,144.5468626,124.2176075516,155.4914859698,146.565,119.7847807078,4.1255191377,413.2786108227,,,,,,
11077.419526145,142.6720147,124.2201329611,155.4487827361,146.578,163.2458014475,15.4447844582,340.4719397049,,,,,,
11081.0331671903,145.1987899,124.2229659827,155.4528848841,146.602,105.1464639433,2.0369286695,439.9851890077,,,,,,
11085.4870244335,143.2552071,124.2264564461,155.4407573227,146.626,148.487634229,11.2747731593,362.0933514491,,,,,,
11090.08092166,141.8693344,124.2300551891,155.3858048832,146.613,182.6949743226,22.3697366878,311.144171081,,,,,,
11094.9271066317,145.5823836,124.2338499525,155.3439079069,146.599,95.2873567936,1.0355431375,455.7598888986,,,,,,
11099.912779005,141.7672869,124.2377522109,155.2458631985,146.6,181.6720190342,23.4615565951,307.2845864148,,,,,,
11105.0946115023,143.6646638,124.2418061457,155.1390028177,146.611,131.6604558929,8.7576707446,377.2473994578,,,,,,
11110.3603551688,139.633173,124.2459237899,155.0458120394,146.624,237.5494421598,49.1376745699,236.7674382538,,,,,,
11116.1862387964,138.6293307,124.2504771723,155.0381601199,146.643,269.2496829309,64.6041277762,206.7514287702,,,,,,
11122.124372554,141.4360435,124.2551158319,155.0746173713,146.667,186.0106972441,27.7302978599,295.184275538,,,,,,
11127.6990930046,143.5386724,124.2594683525,155.0534109247,146.702,132.5892032921,10.1845718505,371.6877087064,,,,,,
11133.0221280439,144.0501122,124.2636223325,154.8190653168,146.73,115.9703512328,7.1176253134,391.5051812765,,,,,,
11138.484636689,145.3417474,124.2678830903,154.5810584913,146.718,85.3648694413,1.907858745,444.1077569431,,,,,,
11144.2278429308,143.34801,124.2723605395,154.500911577,146.723,124.387213587,11.4988131801,363.880402339,,,,,,
11150.7267594544,142.1337179,124.2774243644,154.4622633082,146.739,151.9930318813,21.4673030182,318.8472188282,,,,,,
11157.6735380084,141.8822089,124.2828338921,154.4013120521,146.767,156.7279437335,24.2831251252,309.7380006701,,,,,,
11164.9849281262,138.640668,124.2885237099,154.2908954669,146.81,244.9296197651,67.2290452462,205.9840457245,,,,,,
11172.2963396966,142.4862067,124.2942098196,154.1530868807,146.84,136.1160931498,19.2439554569,330.9487504959,,,,,,
11178.7974011063,140.4150785,124.2992625928,154.0652831475,146.873,186.3280869177,41.7564294722,259.7195223548,,,,,,
11184.4869163402,141.7355804,124.3036822032,154.0033763839,146.877,150.4988183025,26.1266103273,303.8710747421,,,,,,
11189.1118069239,140.5890049,124.3072731579,153.9303132803,146.847,177.990509297,39.2125826324,265.0947885202,,,,,,
11193.1189153594,141.1026298,124.3103832413,153.7757944325,146.851,160.6091018035,33.1473116198,281.979544487,,,,,,
11196.870387248,139.538821,124.3132939056,153.6800656814,146.86,199.9748011396,53.74618553,231.8166753016,,,,,,
11199.5547886068,143.8788505,124.3153760606,153.7701419191,146.87,97.837645938,9.0008970224,382.7295321412,,,,,,
11202.0642767124,141.3511389,124.3173220929,153.757429528,146.879,153.9160471465,30.7233091739,290.1509150189,,,,,,
11202.2270182512,142.630395,124.317448279,153.8793314845,146.894,126.538572033,18.212452436,335.3640176074,,,,,,
11202.0264982945,143.1242221,124.3172928001,153.8796459891,146.898,115.679143035,14.3018440849,353.7005896922,,,,,,
11202.3303815264,143.6056417,124.3175284236,153.7965149864,146.906,103.8538983387,10.8462088922,372.031313765,,,,,,
11202.9172173248,144.5523742,124.3179834233,153.7793139713,146.899,85.1364175435,5.3667550972,409.4305701042,,,,,,
11203.8455277831,145.8485672,124.3187031348,153.896684799,146.869,64.7721968873,1.0351695025,463.5350466668,,,,,,
11204.9487741295,148.689909,124.3195583951,153.9215275107,146.866,27.3698322417,3.3668910383,593.9139886069,,,,,,
11206.0871937347,149.4999096,124.3204408342,153.7405074188,146.855,17.9826698612,6.8482158546,634.0056473297,,,,,,
11207.3180207935,147.4570768,124.3213948015,153.7903112082,146.883,40.1098580687,0.2362706555,535.2597815367,,,,,,
11208.6394998598,146.8775756,124.3224189131,154.1003239824,146.971,52.1680941961,0.0217339537,508.7350931704,,,,,,
11209.5733859377,147.1621071,124.3231425775,154.4332010726,147.025,52.8688075577,0.0259554977,521.6183004593,,,,,,
11210.765067474,146.7994046,124.324065919,154.6288360621,147.001,61.2999970196,0.0301353629,505.1408488256,,,,,,
11211.5715464006,147.8826546,124.3246907412,154.8278633404,146.973,48.2359244481,0.8810724581,554.977661172,,,,,,
11211.8819670667,150.0155722,124.3249312287,154.8759818551,146.944,23.6235820152,9.5516365234,660.0090335179,,,,,,
11212.4793516517,148.5700255,124.3253940126,154.9536127173,146.925,40.7501857614,2.6472119777,587.8021559619,,,,,,
11212.9988579418,144.6030522,124.3257964454,155.0272797721,146.943,108.6645204758,5.4519812287,411.1671009381,,,,,,
11213.1830187092,144.4991053,124.3259391001,155.1178396888,146.938,112.7575200191,5.8365472015,406.9566345295,,,,,,
11213.2881553902,143.7362139,124.3260205401,155.535124572,146.915,139.2142930461,10.0729182086,376.7556062704,,,,,,
11213.2034789708,150.1824947,124.3259549489,155.608366655,146.91,29.440086472,10.7026775721,668.5606479015,,,,,,
11213.685026889,150.2641817,124.326327954,155.5049437757,146.911,27.4655871343,11.2304187864,672.7722569493,,,,,,
11214.1426390511,150.0838693,124.3266824037,155.5895581634,146.913,30.3126098606,10.0797950721,663.4326768098,,,,,,
11214.886076521,150.0811687,124.3272582125,155.7158703044,146.909,31.7498621702,10.0626542613,663.2639053981,,,,,,
11215.8854888697,151.3847851,124.3280322193,155.7397415708,146.909,18.9656458624,20.0058065508,732.0678764447,,,,,,
11217.195703188,150.9556846,124.329046826,155.8310449949,146.912,23.76913898,16.0936133299,708.9778391465,,,,,,
11218.4809881861,151.5190189,124.3300420127,155.9349518883,146.944,19.5004641569,20.8028934062,739.2404641762,,,,,,
11219.2106086159,152.6951979,124.3306069017,155.865514906,146.958,10.0509099188,32.732105411,804.5500224991,,,,,,
11219.7445123461,150.3408187,124.3310202391,155.8950286825,146.974,30.8492485302,11.3624187083,676.5096159787,,,,,,
11220.4059915072,152.1047303,124.3315323154,155.8620879663,146.97,14.1177366328,26.4785403203,771.3505262922,,,,,,
11220.9738108718,151.4652561,124.331971862,155.8496530356,146.959,19.2229364892,20.2793155022,736.2151135393,,,,,,
11222.0558654008,150.8783005,124.3328094144,155.8640667352,146.962,24.8578649516,15.2982716013,704.6630969771,,,,,,
11222.2631939521,152.41043,124.3329698855,155.9881843009,146.967,12.8003258375,29.5873987249,788.3437664797,,,,,,
11222.6111120651,149.9203569,124.3332391656,156.0475661546,146.971,37.5426932493,8.7400461202,654.7005939556,,,,,,
11222.6540865021,149.8433714,124.3332724261,156.0475835115,146.964,38.4922479239,8.2677606879,650.7651496558,,,,,,
11222.8983680181,150.2435784,124.3334614883,156.0631951294,146.968,33.8679388769,10.6770686001,671.3341583778,,,,,,
11223.0510981602,149.7753896,124.333579692,156.0821032601,146.976,39.7746371905,7.8589932494,647.2856913945,,,,,,
11223.3134804023,148.1944712,124.3337827559,156.0650692612,146.972,61.9463138416,1.4944358348,569.332453026,,,,,,
11223.3134804023,148.5203948,124.3337827559,156.0650692612,146.972,56.9221127261,2.3975264567,584.9922021714,,,,,,
11223.3134804023,146.6562314,124.3337827559,156.0650692612,146.972,88.5262298991,0.0978241971,498.2917134681,,,,,,
11223.5390113014,149.7439078,124.3339572959,156.0651602436,146.969,39.9582324563,7.6945644829,645.6655846218,,,,,,
11223.6486223685,148.0391046,124.3340421234,156.0652044622,146.97,64.4182789988,1.1344478089,561.9299870195,,,,,,
11223.7339847662,146.6226156,124.3341081844,156.0652388986,146.974,89.1631347587,0.1206759214,496.7775628149,,,,,,
11223.8435965456,146.657034,124.334193011,156.044785358,146.97,88.1298755592,0.0985746492,498.3092298199,,,,,,
11224.0143210248,148.7955703,124.33432513,156.044854387,146.971,52.5521197734,3.3181183578,598.3525152678,,,,,,
11224.2398521048,148.2235357,124.3344996592,156.0250936549,146.974,60.8643065237,1.5688456798,570.6860429589,,,,,,
11224.349462873,149.8534524,124.3345844812,156.0251380901,146.971,38.089704257,8.2912461239,651.2126198578,,,,,,
11224.5444369167,154.7329027,124.3347353593,156.0252171306,146.974,1.6700765875,60.2316107189,924.0485776751,,,,,,
11224.8858883316,153.12209,124.3349995806,156.0253555511,146.972,8.4289508603,37.7990106481,828.6965748141,,,,,,
11225.2285061191,153.1547681,124.3352646964,156.040843315,146.974,8.3294301468,38.0413633354,830.5637764281,,,,,,
11225.3764742879,150.6139112,124.3353791909,156.0624072363,146.987,29.6861090574,13.0170232271,690.5612445524,,,,,,
11225.5990325515,151.1418024,124.3355513987,156.1106468558,147.006,24.6894152259,16.9069189766,718.575092744,,,,,,
11225.8355389907,149.3849601,124.3357343954,156.145281698,147.03,45.7019481077,5.3266798232,627.4637084011,,,,,,
11226.5990847866,149.4478453,124.336325162,156.2248573991,147.077,45.9278929909,5.6970304861,630.588443641,,,,,,
11226.8768205112,149.3141546,124.3365400403,156.3357501615,147.061,49.3028042299,5.0586964147,623.881229095,,,,,,
11227.1013356421,148.9828546,124.336713739,156.3406450115,147.065,54.13707974,3.6666681391,607.4322593412,,,,,,
11227.1799426753,149.4621536,124.3367745534,156.3512559804,147.068,47.4597316082,5.6651311596,631.2846722355,,,,,,
11225.4962512277,145.9360318,124.3354718705,156.3820027977,147.082,109.1183100853,1.3155360518,466.5841892659,,,,,,
11223.3983901619,148.939219,124.3338484686,156.366017112,147.083,55.157330196,3.546513802,605.424258988,,,,,,
11220.3198811035,146.9552916,124.3314656557,156.4224679439,147.056,89.6274279264,0.0057317618,511.837500356,,,,,,
11216.0741741554,147.2263246,124.3281783412,156.5983811532,147.031,87.8354440373,0.0657023006,524.3251020902,,,,,,
11204.0950132648,145.3774961,124.3188965487,156.8502991458,146.97,131.625209728,2.4602044843,443.4646150637,,,,,,
11196.9220134269,147.4693879,124.3133339542,157.2413574847,146.946,95.4913895635,0.2941846341,536.2028343428,,,,,,
